cty,county_name,statename,state_id,csa,csa_name,w2_or_sc_nz_30_q1_f,w2_or_sc_nz_30_q1_m,w2_or_sc_nz_30_q2_f,w2_or_sc_nz_30_q2_m,w2_or_sc_nz_30_q3_f,w2_or_sc_nz_30_q3_m,w2_or_sc_nz_30_q4_f,w2_or_sc_nz_30_q4_m,w2_or_sc_nz_30_q5_f,w2_or_sc_nz_30_q5_m,w2_pos_30_q1_f,w2_pos_30_q1_m,w2_pos_30_q2_f,w2_pos_30_q2_m,w2_pos_30_q3_f,w2_pos_30_q3_m,w2_pos_30_q4_f,w2_pos_30_q4_m,w2_pos_30_q5_f,w2_pos_30_q5_m,w2_pos_30_var_q1_f,w2_pos_30_var_q1_m,w2_pos_30_var_q2_f,w2_pos_30_var_q2_m,w2_pos_30_var_q3_f,w2_pos_30_var_q3_m,w2_pos_30_var_q4_f,w2_pos_30_var_q4_m,w2_pos_30_var_q5_f,w2_pos_30_var_q5_m,w2_or_sc_nz_30_q1_f_sp,w2_or_sc_nz_30_q1_m_sp,w2_or_sc_nz_30_q2_f_sp,w2_or_sc_nz_30_q2_m_sp,w2_or_sc_nz_30_q3_f_sp,w2_or_sc_nz_30_q3_m_sp,w2_or_sc_nz_30_q4_f_sp,w2_or_sc_nz_30_q4_m_sp,w2_or_sc_nz_30_q5_f_sp,w2_or_sc_nz_30_q5_m_sp,w2_pos_30_q1_f_sp,w2_pos_30_q1_m_sp,w2_pos_30_q2_f_sp,w2_pos_30_q2_m_sp,w2_pos_30_q3_f_sp,w2_pos_30_q3_m_sp,w2_pos_30_q4_f_sp,w2_pos_30_q4_m_sp,w2_pos_30_q5_f_sp,w2_pos_30_q5_m_sp,w2_pos_30_var_q1_f_sp,w2_pos_30_var_q1_m_sp,w2_pos_30_var_q2_f_sp,w2_pos_30_var_q2_m_sp,w2_pos_30_var_q3_f_sp,w2_pos_30_var_q3_m_sp,w2_pos_30_var_q4_f_sp,w2_pos_30_var_q4_m_sp,w2_pos_30_var_q5_f_sp,w2_pos_30_var_q5_m_sp,w2_or_sc_nz_30_q1_f_tp,w2_or_sc_nz_30_q1_m_tp,w2_or_sc_nz_30_q2_f_tp,w2_or_sc_nz_30_q2_m_tp,w2_or_sc_nz_30_q3_f_tp,w2_or_sc_nz_30_q3_m_tp,w2_or_sc_nz_30_q4_f_tp,w2_or_sc_nz_30_q4_m_tp,w2_or_sc_nz_30_q5_f_tp,w2_or_sc_nz_30_q5_m_tp,w2_pos_30_q1_f_tp,w2_pos_30_q1_m_tp,w2_pos_30_q2_f_tp,w2_pos_30_q2_m_tp,w2_pos_30_q3_f_tp,w2_pos_30_q3_m_tp,w2_pos_30_q4_f_tp,w2_pos_30_q4_m_tp,w2_pos_30_q5_f_tp,w2_pos_30_q5_m_tp,w2_pos_30_var_q1_f_tp,w2_pos_30_var_q1_m_tp,w2_pos_30_var_q2_f_tp,w2_pos_30_var_q2_m_tp,w2_pos_30_var_q3_f_tp,w2_pos_30_var_q3_m_tp,w2_pos_30_var_q4_f_tp,w2_pos_30_var_q4_m_tp,w2_pos_30_var_q5_f_tp,w2_pos_30_var_q5_m_tp
9009,New Haven,Connecticut,9,408,"New York-Newark, NY-NJ-CT-PA",0.794609665,0.704824976,0.850503486,0.776497696,0.872659176,0.817597945,0.890956296,0.880656611,0.918515824,0.904537205,0.768587361,0.687795648,0.821068939,0.758064516,0.851435705,0.793834297,0.861099091,0.854480923,0.894143325,0.870417423,0.000165298,0.000203153,0.000113799,0.000140862,7.89594E-05,0.000105113,5.17557E-05,5.51656E-05,3.44311E-05,4.09404E-05,0.77972028,0.694603904,0.852941177,0.757389163,0.873106061,0.805068226,0.8875,0.819230769,0.870588235,0.862068966,0.754079254,0.67967853,0.830882353,0.745073892,0.852272727,0.787524367,0.841666667,0.796153846,0.870588235,0.83908046,0.000216135,0.000249961,0.000172202,0.000233915,0.000238454,0.000326179,0.000555266,0.000624203,0.001325463,0.001552005,0.853211009,0.752688172,0.84631579,0.808163265,0.872439479,0.823754789,0.891356832,0.888665998,0.920045045,0.905922039,0.825688073,0.725806452,0.804210526,0.779591837,0.851024209,0.796934866,0.863351038,0.862086259,0.894894895,0.87143928,0.000660217,0.001069954,0.000331486,0.00035067,0.000118047,0.000155009,5.69657E-05,5.96256E-05,3.53071E-05,4.19913E-05
9011,New London,Connecticut,9,278,"Hartford-West Hartford, CT",0.779467681,0.766393443,0.835509138,0.816377171,0.88441331,0.861486487,0.872847682,0.899862826,0.910046729,0.916230367,0.756653992,0.733606557,0.80156658,0.776674938,0.858143608,0.83277027,0.846357616,0.866941015,0.89135514,0.892670157,0.000700109,0.000800934,0.000415294,0.000430399,0.000213193,0.000235243,0.000172234,0.000158236,0.000113132,0.000125406,0.798122066,0.751381216,0.855855856,0.792626728,0.8625,0.822368421,0.881578947,0.884615385,0.846153846,0.888888889,0.774647887,0.718232044,0.81981982,0.769585254,0.825,0.782894737,0.842105263,0.820512821,0.846153846,0.888888889,0.000819571,0.001118093,0.000665384,0.00081716,0.000902344,0.001118227,0.001749526,0.001888097,0.005006827,0.002194787,0.7,0.80952381,0.807453416,0.844086022,0.892944039,0.875,0.871870398,0.901689708,0.912048193,0.917941586,0.68,0.777777778,0.776397516,0.784946237,0.871046229,0.85,0.846833579,0.87250384,0.892771084,0.892906815,0.004352,0.002743484,0.001078288,0.000907557,0.000273296,0.000289773,0.000191026,0.000170877,0.000115338,0.000132996
9013,Tolland,Connecticut,9,278,"Hartford-West Hartford, CT",0.833333333,0.819672131,0.825688073,0.846153846,0.84375,0.876146789,0.881696429,0.911057692,0.901459854,0.924731183,0.8,0.819672131,0.752293578,0.826923077,0.81640625,0.839449541,0.868303571,0.882211539,0.870437956,0.894265233,0.002666667,0.00242311,0.001709614,0.001376166,0.000585496,0.000618229,0.000255251,0.000249794,0.000205795,0.000169453,0.822222222,0.785714286,0.816666667,0.814814815,0.830769231,0.86,0.973684211,0.821428571,0.916666667,0.846153846,0.8,0.785714286,0.75,0.814814815,0.815384615,0.84,0.973684211,0.785714286,0.833333333,0.769230769,0.003555556,0.004008746,0.003125,0.00279429,0.002315885,0.002688,0.000674297,0.00601312,0.011574074,0.013654985,0.866666667,0.894736842,0.836734694,0.88,0.848167539,0.880952381,0.873170732,0.917525773,0.901119403,0.926605505,0.8,0.894736842,0.755102041,0.84,0.816753927,0.839285714,0.858536585,0.889175258,0.871268657,0.897247706,0.010666667,0.004956991,0.003773938,0.002688,0.000783597,0.000802888,0.000296223,0.000253976,0.000209253,0.000169164
9015,Windham,Connecticut,9,148,"Boston-Worcester-Providence, MA-RI-NH-CT",0.760869565,0.774647887,0.829059829,0.865,0.846416382,0.852941177,0.90368272,0.891008174,0.889795918,0.886446886,0.731884058,0.746478873,0.790598291,0.815,0.832764505,0.805882353,0.88101983,0.863760218,0.865306122,0.853479854,0.001421955,0.001332734,0.00070749,0.000753875,0.000475317,0.000460106,0.000296952,0.00032065,0.00047572,0.000458066,0.782178218,0.779816514,0.830882353,0.835294118,0.872727273,0.802816901,0.882352941,0.88,0.8,,0.752475248,0.752293578,0.786764706,0.823529412,0.836363636,0.788732394,0.882352941,0.84,0.8,,0.001844121,0.001709614,0.001233574,0.00170975,0.002488355,0.002346952,0.006106249,0.005376,0.016000001,,0.702702703,0.757575758,0.826530612,0.886956522,0.840336135,0.866171004,0.904761905,0.891812866,0.893617021,0.884328358,0.675675676,0.727272727,0.795918367,0.808695652,0.831932773,0.810408922,0.880952381,0.865497076,0.868085106,0.854477612,0.00592265,0.006010518,0.001657473,0.001345278,0.000587482,0.000571176,0.000312129,0.000340386,0.000487291,0.000463976
10001,Kent,Delaware,10,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",0.77037037,0.6121673,0.823699422,0.803625378,0.880466472,0.864,0.88365651,0.893229167,0.889952153,0.921052632,0.744444444,0.581749049,0.771676301,0.785498489,0.84548105,0.821333333,0.855955679,0.861979167,0.85645933,0.899122807,0.000704618,0.00092516,0.000509225,0.000509035,0.000380883,0.00039132,0.000341539,0.000309821,0.000588214,0.000397811,0.802955665,0.585492228,0.846153846,0.838150289,0.84057971,0.851485149,0.84,0.939393939,,,0.793103448,0.554404145,0.820512821,0.815028902,0.84057971,0.831683168,0.84,0.939393939,,,0.000808327,0.001280001,0.000755239,0.000871427,0.001942108,0.001386003,0.005376,0.001725241,,,0.671641791,0.685714286,0.794701987,0.765822785,0.890510949,0.868613139,0.886904762,0.888888889,0.888888889,0.918552036,0.597014925,0.657142857,0.708609272,0.753164557,0.846715329,0.817518248,0.857142857,0.854700855,0.855072464,0.895927602,0.003590867,0.003218659,0.001367432,0.001176631,0.000473681,0.00054446,0.000364432,0.00035381,0.000598664,0.000421907
10003,New Castle,Delaware,10,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",0.754285714,0.656944444,0.818905473,0.733602422,0.848076923,0.83269962,0.885438233,0.877878576,0.899891775,0.898123324,0.715714286,0.645833333,0.796019901,0.714429869,0.821153846,0.807034221,0.858523119,0.863224006,0.878246753,0.878820375,0.000290668,0.000317684,0.000161564,0.000205873,0.000141212,0.000148032,8.38241E-05,8.23924E-05,5.78622E-05,5.71019E-05,0.762063228,0.636510501,0.82602546,0.721979622,0.859857482,0.803278689,0.927374302,0.875647668,0.876712329,0.85915493,0.730449251,0.625201939,0.803394625,0.703056769,0.83847981,0.777517564,0.882681564,0.844559586,0.849315069,0.830985916,0.000327609,0.000378553,0.000223411,0.000303883,0.00032169,0.000405115,0.000578519,0.0006802,0.001753137,0.001978145,0.707070707,0.782178218,0.802013423,0.759868421,0.84006462,0.8528,0.879527559,0.878225807,0.90084507,0.899665552,0.626262626,0.772277228,0.77852349,0.740131579,0.809369952,0.8272,0.85511811,0.866129032,0.87943662,0.880713489,0.00236422,0.001741239,0.000578606,0.000632687,0.000249257,0.000228704,9.75521E-05,9.35077E-05,0.000059734,5.85603E-05
10005,Sussex,Delaware,10,,,0.781105991,0.700228833,0.809935205,0.769063181,0.846774194,0.865951743,0.922865014,0.882198953,0.906015038,0.920502092,0.760368664,0.663615561,0.781857451,0.734204793,0.806451613,0.825737265,0.887052342,0.85078534,0.857142857,0.861924686,0.000419834,0.000510824,0.000368372,0.000425159,0.00041959,0.000385778,0.000276007,0.000332329,0.000460335,0.000497952,0.778115502,0.697329377,0.809885932,0.753246753,0.792207792,0.82278481,0.9375,0.884615385,,1,0.765957447,0.667655786,0.783269962,0.731601732,0.753246753,0.759493671,0.9375,0.884615385,,1,0.000544883,0.000658432,0.000645468,0.000850046,0.002413845,0.00231219,0.003662109,0.003925808,,0,0.790476191,0.71,0.81,0.785087719,0.861016949,0.87755102,0.922190202,0.882022472,0.903100775,0.916666667,0.742857143,0.65,0.78,0.736842105,0.820338983,0.843537415,0.884726225,0.848314607,0.856589147,0.855263158,0.001819242,0.002275,0.000858,0.000850464,0.000499603,0.000448919,0.000293907,0.000361452,0.00047614,0.00054293
11001,District Of Columbia,District Of Columbia,11,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",0.776426567,0.58649789,0.800595238,0.678418803,0.863551402,0.758878505,0.868656716,0.795665635,0.879928315,0.890814558,0.720299345,0.560126582,0.773809524,0.65491453,0.820560748,0.730841122,0.847761194,0.770897833,0.835125448,0.849220104,0.000188464,0.0002599,0.000173639,0.000241455,0.000275216,0.000367687,0.00038526,0.000546794,0.000246758,0.000221916,0.778115502,0.584948689,0.787410926,0.673291926,0.862155389,0.758186398,0.836734694,0.753846154,0.872340426,0.864864865,0.723404255,0.558722919,0.756532067,0.649689441,0.817042607,0.727959698,0.802721088,0.738461539,0.787234043,0.864864865,0.000202726,0.000281131,0.000218755,0.000282724,0.000374647,0.000498827,0.001077279,0.001485662,0.003563758,0.003158747,0.756097561,0.605633803,0.86746988,0.709923664,0.867647059,0.760869565,0.893617021,0.823834197,0.880626223,0.892592593,0.682926829,0.577464789,0.861445783,0.687022901,0.830882353,0.739130435,0.882978723,0.792746114,0.839530333,0.848148148,0.002640705,0.003436609,0.000719018,0.001641393,0.001033212,0.001397222,0.000549613,0.000851294,0.000263638,0.000238505
12001,Alachua,Florida,12,264,"Gainesville-Lake City, FL",0.745798319,0.641237113,0.799625468,0.741818182,0.84079602,0.876126126,0.84375,0.886243386,0.899350649,0.86809816,0.697478992,0.608247423,0.767790262,0.718181818,0.793532338,0.837837838,0.809659091,0.87037037,0.853896104,0.831288344,0.000443282,0.000491304,0.000333873,0.000367994,0.000407559,0.000306004,0.000437816,0.000298481,0.000405057,0.000430209,0.727272727,0.621761658,0.802588997,0.69579288,0.837209302,0.824324324,0.923076923,0.95,0.904761905,,0.683195592,0.593264249,0.773462783,0.669902913,0.813953488,0.77027027,0.923076923,0.95,0.857142857,,0.000596252,0.000625134,0.000567049,0.000715641,0.001760851,0.00239127,0.002730997,0.002375,0.005830904,,0.805309735,0.717171717,0.795555556,0.800829876,0.841772152,0.886486487,0.837423313,0.882681564,0.898954704,0.865203762,0.743362832,0.666666667,0.76,0.780082988,0.787974684,0.851351351,0.800613497,0.865921788,0.853658537,0.827586207,0.00168827,0.002244669,0.000810667,0.00071184,0.000528704,0.000342033,0.000489667,0.000324305,0.000435281,0.000447296
12003,Baker,Florida,12,300,"Jacksonville-St. Marys-Palatka, FL-GA",0.711538462,0.692307692,0.722222222,0.828947368,0.784090909,0.95890411,0.803278689,0.909090909,0.777777778,0.909090909,0.615384615,0.653846154,0.611111111,0.815789474,0.681818182,0.95890411,0.770491803,0.818181818,0.611111111,0.863636364,0.004551661,0.004352526,0.002640604,0.001977329,0.002465252,0.000539822,0.002898921,0.002704733,0.013203017,0.005353118,0.763157895,0.677419355,0.764705882,0.76,,0.9375,,,,,0.657894737,0.677419355,0.705882353,0.76,,0.9375,,,,,0.005922875,0.007049109,0.006106249,0.007296,,0.003662109,,,,,0.571428571,0.714285714,0.696428571,0.862745098,0.784810127,0.964912281,0.79661017,0.903846154,0.777777778,0.9,0.5,0.619047619,0.553571429,0.843137255,0.670886076,0.964912281,0.762711864,0.807692308,0.611111111,0.9,0.017857144,0.011229889,0.004413038,0.002593271,0.002794911,0.000593975,0.0030675,0.002987028,0.013203017,0.0045
12005,Bay,Florida,12,,,0.775656325,0.758186398,0.832524272,0.815789474,0.826203209,0.867724868,0.856521739,0.902040816,0.84057971,0.903030303,0.732696897,0.717884131,0.762135922,0.789473684,0.756684492,0.835978836,0.830434783,0.86122449,0.782608696,0.866666667,0.000467428,0.000510142,0.000440012,0.000364485,0.000492281,0.000362747,0.00061223,0.000487824,0.001232843,0.000700337,0.798611111,0.715328467,0.846153846,0.81920904,0.830508475,0.857142857,0.846153846,0.733333333,,,0.756944444,0.697080292,0.76331361,0.790960452,0.79661017,0.80952381,0.846153846,0.733333333,,,0.000638818,0.000770655,0.001069029,0.000934136,0.002746142,0.00244754,0.010013655,0.013037037,,,0.72519084,0.853658537,0.823045268,0.813620072,0.825396825,0.86984127,0.857142857,0.913043478,0.84962406,0.900621118,0.679389313,0.764227642,0.761316872,0.788530466,0.749206349,0.841269841,0.829493088,0.869565217,0.796992481,0.863354037,0.001662744,0.001464909,0.000747792,0.000597671,0.000596496,0.00042392,0.000651771,0.000493137,0.001216507,0.000732757
12007,Bradford,Florida,12,,,0.679245283,0.605633803,0.671641791,0.820512821,0.828125,0.865671642,0.903225807,0.871794872,0.923076923,0.944444444,0.622641509,0.591549296,0.641791045,0.794871795,0.78125,0.835820896,0.870967742,0.871794872,0.846153846,0.833333333,0.00443319,0.003403081,0.003431273,0.002090393,0.002670288,0.002048124,0.003625256,0.002865861,0.010013655,0.007716049,0.689655172,0.509433962,0.617647059,0.8,,,,,,,0.655172414,0.509433962,0.588235294,0.76,,,,,,,0.007790397,0.004715302,0.007123957,0.007296,,,,,,,0.666666667,0.888888889,0.727272727,0.830188679,0.827586207,0.898305085,0.931034483,0.871794872,0.916666667,0.944444444,0.583333333,0.833333333,0.696969697,0.811320755,0.775862069,0.86440678,0.896551724,0.871794872,0.833333333,0.833333333,0.010127314,0.007716049,0.006400089,0.00288829,0.002998278,0.001986571,0.003198163,0.002865861,0.011574074,0.007716049
12009,Brevard,Florida,12,,,0.791798107,0.680876979,0.807729469,0.792843691,0.826829268,0.835905768,0.851586489,0.887065637,0.89100346,0.905996759,0.730809674,0.655298417,0.747826087,0.761770245,0.786178862,0.813160033,0.810644831,0.865830116,0.84083045,0.871961102,0.000206863,0.000275131,0.000182205,0.000170882,0.000136668,0.000123421,0.000157113,0.000112132,0.000231548,0.000180948,0.810559006,0.654275093,0.824719101,0.76940133,0.838427948,0.8,0.830985916,0.828571429,0.931034483,0.851851852,0.75310559,0.63197026,0.764044944,0.742793792,0.807860262,0.78,0.802816901,0.828571429,0.862068966,0.851851852,0.000288723,0.000432312,0.000405124,0.000423617,0.000677826,0.0006864,0.002229605,0.002029154,0.004100209,0.004674084,0.752442997,0.731448763,0.794915254,0.8101473,0.824175824,0.845056065,0.853200883,0.891304348,0.888888889,0.908474576,0.684039088,0.699646643,0.73559322,0.775777414,0.781218781,0.821610601,0.811258278,0.868530021,0.839708561,0.872881356,0.000704005,0.000742548,0.000329654,0.000284692,0.000170745,0.000149405,0.000169005,0.000118205,0.00024517,0.000188067
12011,Broward,Florida,12,370,"Miami-Fort Lauderdale-Port St. Lucie, FL",0.812251392,0.688104246,0.842760583,0.755343512,0.85368171,0.805102041,0.87184662,0.84178499,0.887759093,0.883476228,0.756563246,0.643127364,0.795090715,0.717938931,0.799049881,0.768367347,0.831987891,0.814908722,0.850215096,0.856196415,7.32599E-05,9.64752E-05,5.79585E-05,7.72911E-05,7.62799E-05,9.08056E-05,7.05268E-05,7.64871E-05,4.98042E-05,4.79829E-05,0.809904953,0.666310731,0.852662722,0.721630094,0.837146703,0.767988253,0.864285714,0.797833935,0.854545455,0.835294118,0.751875938,0.623598505,0.804142012,0.686520376,0.780619112,0.737151248,0.810714286,0.78700361,0.806060606,0.811764706,9.33259E-05,0.000125319,9.31939E-05,0.000134928,0.000230488,0.000284522,0.000548059,0.000605159,0.000947436,0.00089884,0.821359223,0.768774704,0.827832293,0.807804878,0.862701909,0.824863174,0.873090482,0.848967552,0.890050167,0.886894825,0.774757282,0.71541502,0.781445138,0.766829268,0.809104258,0.784988272,0.835487662,0.819469027,0.85326087,0.859348915,0.000338851,0.000402364,0.000152354,0.000174441,0.000113403,0.000131964,8.07568E-05,8.728E-05,5.2344E-05,5.04459E-05
12013,Calhoun,Florida,12,,,0.675,0.785714286,0.636363636,0.861111111,0.827586207,1,0.75,0.9375,,,0.625,0.785714286,0.545454546,0.777777778,0.793103448,0.875,0.75,0.9375,,,0.005859375,0.004008746,0.007513148,0.004801097,0.005658289,0.004557292,0.01171875,0.003662109,,,0.678571429,0.777777778,0.8125,0.75,,,,,,,0.642857143,0.777777778,0.75,0.75,,,,,,,0.008199709,0.006401463,0.01171875,0.015625,,,,,,,0.666666667,0.8,0.470588235,0.916666667,0.807692308,1,0.733333333,0.9375,,,0.583333333,0.8,0.352941177,0.791666667,0.769230769,0.869565217,0.733333333,0.9375,,,0.020254629,0.010666667,0.013433747,0.006872106,0.006827492,0.004931372,0.013037037,0.003662109,,
12015,Charlotte,Florida,12,412,"North Port-Sarasota, FL",0.811965812,0.742857143,0.793969849,0.824675325,0.802325581,0.838709677,0.821705426,0.869565217,0.849462366,0.877358491,0.735042735,0.721428571,0.75879397,0.805194805,0.761627907,0.822580645,0.767441861,0.81884058,0.795698925,0.839622642,0.001664572,0.001435496,0.000919727,0.001018546,0.001055528,0.000784633,0.001383526,0.001074933,0.00174798,0.001270344,0.847222222,0.744444444,0.829268293,0.75,0.75862069,0.793103448,,0.6,,,0.763888889,0.744444444,0.804878049,0.714285714,0.689655172,0.75862069,,0.6,,,0.002505037,0.002113855,0.001915236,0.003644315,0.007380377,0.006314322,,0.024,,,0.755555556,0.74,0.769230769,0.867346939,0.811188811,0.847133758,0.818181818,0.890625,0.846153846,0.873786408,0.688888889,0.68,0.726495727,0.857142857,0.776223776,0.834394905,0.760330579,0.8359375,0.791208791,0.834951456,0.004762689,0.004352,0.001698288,0.001249479,0.001214688,0.000880128,0.001506017,0.001071453,0.001815356,0.001337937
12017,Citrus,Florida,12,,,0.755555556,0.792626728,0.795348837,0.806763285,0.775510204,0.793814433,0.693693694,0.902255639,0.866666667,0.888888889,0.715555556,0.760368664,0.748837209,0.782608696,0.75,0.75257732,0.666666667,0.887218045,0.866666667,0.861111111,0.000904604,0.000839669,0.000874791,0.000821895,0.000956633,0.000959818,0.002002002,0.000752347,0.001925926,0.001661094,0.737704918,0.766129032,0.814285714,0.777777778,0.92,0.782608696,,0.8,,,0.704918033,0.75,0.742857143,0.746031746,0.92,0.782608696,,0.8,,,0.001704989,0.001512097,0.002728863,0.003007435,0.002944,0.007397058,,0.016000001,,,0.776699029,0.827956989,0.786206897,0.819444444,0.754385965,0.795321637,0.700934579,0.910569106,0.851851852,0.887323944,0.72815534,0.774193548,0.751724138,0.798611111,0.725146199,0.748538012,0.672897196,0.894308943,0.851851852,0.85915493,0.001921798,0.001879762,0.001287138,0.001116885,0.001165551,0.001100754,0.002057071,0.000768459,0.002337042,0.001704334
12019,Clay,Florida,12,300,"Jacksonville-St. Marys-Palatka, FL-GA",0.754010695,0.81097561,0.802047782,0.816393443,0.811235955,0.845315904,0.830882353,0.86935867,0.871794872,0.90234375,0.732620321,0.762195122,0.740614335,0.783606557,0.773033708,0.825708061,0.808823529,0.857482185,0.833333333,0.8828125,0.001047528,0.001105206,0.000655648,0.000555958,0.000394276,0.000313539,0.00037899,0.000290277,0.000593542,0.000404119,0.782258065,0.785714286,0.810526316,0.778846154,0.791666667,0.811594203,0.8,0.846153846,,,0.758064516,0.734693878,0.768421053,0.75,0.777777778,0.797101449,0.8,0.846153846,,,0.001479054,0.001988967,0.001873159,0.001802885,0.002400549,0.002343924,0.008,0.005006827,,,0.698412698,0.848484849,0.797979798,0.835820896,0.815013405,0.851282051,0.832474227,0.870886076,0.872246696,0.903225807,0.682539683,0.803030303,0.727272727,0.800995025,0.772117963,0.830769231,0.809278351,0.858227848,0.832599119,0.883064516,0.003439353,0.002396555,0.001001753,0.000793045,0.000471721,0.000360492,0.000397801,0.000308032,0.000613999,0.000416377
12021,Collier,Florida,12,162,"Cape Coral-Fort Myers-Naples, FL",0.806167401,0.665158371,0.835877863,0.774468085,0.813953488,0.872222222,0.854545455,0.884393064,0.855769231,0.888888889,0.726872247,0.633484163,0.786259542,0.744680851,0.767441861,0.833333333,0.83030303,0.861271676,0.793269231,0.875,0.000874577,0.001050597,0.000641433,0.000809069,0.001037645,0.000771605,0.000853939,0.000690652,0.000788429,0.000506366,0.81097561,0.641176471,0.874074074,0.752066116,0.780487805,0.842105263,0.916666667,0.875,0.818181818,0.923076923,0.743902439,0.605882353,0.82962963,0.727272727,0.731707317,0.771929825,0.916666667,0.8125,0.727272727,0.923076923,0.001161656,0.001404641,0.001046995,0.001639232,0.004788091,0.00308867,0.00318287,0.009521484,0.018031554,0.005461994,0.793650794,0.745098039,0.795275591,0.798245614,0.824427481,0.886178862,0.843971631,0.885350319,0.85786802,0.886699507,0.682539683,0.725490196,0.74015748,0.763157895,0.778625954,0.861788618,0.815602837,0.866242038,0.796954315,0.871921182,0.003439353,0.003904984,0.001514365,0.001585508,0.001315783,0.000968366,0.00106663,0.000738005,0.000821412,0.000550121
12023,Columbia,Florida,12,264,"Gainesville-Lake City, FL",0.740506329,0.726190476,0.803370787,0.780645161,0.790849673,0.889705882,0.795180723,0.851485149,0.760869565,0.836363636,0.696202532,0.696428571,0.741573034,0.761290323,0.732026144,0.830882353,0.771084337,0.801980198,0.717391304,0.836363636,0.001338637,0.001258428,0.001076643,0.001172435,0.001282117,0.001033212,0.002126666,0.001572356,0.004407413,0.002488355,0.727272727,0.728813559,0.803030303,0.714285714,0.9,0.952380952,,,,,0.717171717,0.720338983,0.757575758,0.714285714,0.85,0.904761905,,,,,0.002048853,0.00170721,0.002782648,0.002650411,0.006375,0.004103228,,,,,0.762711864,0.72,0.803571429,0.846153846,0.77443609,0.87826087,0.805194805,0.84375,0.760869565,0.830188679,0.661016949,0.64,0.732142857,0.807692308,0.714285714,0.817391304,0.779220779,0.791666667,0.717391304,0.830188679,0.003797857,0.004608,0.00175098,0.001991352,0.001534448,0.001297937,0.002234231,0.001718027,0.004407413,0.002659914
12025,Dade,Florida,12,370,"Miami-Fort Lauderdale-Port St. Lucie, FL",0.829573065,0.730637161,0.849447236,0.774815778,0.874410774,0.816924597,0.889266016,0.852372584,0.877442274,0.863619744,0.745921555,0.678939336,0.777487437,0.72496749,0.827272727,0.78169246,0.84514213,0.807996485,0.834458259,0.826691042,3.28918E-05,4.15835E-05,3.4774E-05,4.32141E-05,4.8112E-05,5.61901E-05,5.55269E-05,6.81626E-05,4.9072E-05,5.2385E-05,0.8276186,0.711928934,0.839846476,0.740030098,0.853345555,0.769028871,0.874109264,0.803571429,0.841269841,0.826530612,0.740958196,0.664974619,0.764131193,0.694883371,0.798350138,0.741907262,0.819477435,0.765306122,0.788359788,0.795918367,4.50773E-05,5.6544E-05,6.28872E-05,7.97669E-05,0.000147559,0.000167525,0.000351388,0.000458196,0.000882797,0.000828736,0.835106383,0.787250384,0.862494073,0.82208589,0.886641831,0.845828934,0.892561984,0.862526539,0.880045697,0.866482867,0.759973404,0.721198157,0.795637743,0.765848671,0.844065993,0.805702218,0.850723141,0.816878981,0.837776085,0.829066562,0.000121286,0.000154433,7.70974E-05,9.16792E-05,7.00472E-05,8.26537E-05,6.55957E-05,7.9399E-05,5.17545E-05,5.58154E-05
12027,Desoto,Florida,12,412,"North Port-Sarasota, FL",0.763888889,0.723684211,0.803030303,0.64,0.82,0.863636364,0.88,0.8,0.8,0.894736842,0.736111111,0.657894737,0.757575758,0.64,0.76,0.863636364,0.84,0.8,0.733333333,0.894736842,0.002697938,0.002961438,0.002782648,0.003072,0.003648,0.002676559,0.005376,0.008,0.013037037,0.004956991,0.754716981,0.767857143,0.820512821,0.451612903,0.727272727,,,,,,0.716981132,0.696428571,0.769230769,0.451612903,0.727272727,,,,,,0.003828664,0.003775283,0.004551661,0.00798899,0.018031554,,,,,,0.789473684,0.6,0.777777778,0.772727273,0.846153846,0.864864865,0.875,0.8,0.8,0.894736842,0.789473684,0.55,0.740740741,0.772727273,0.769230769,0.864864865,0.833333333,0.8,0.733333333,0.894736842,0.008747631,0.012375,0.007112737,0.00399136,0.004551661,0.003158747,0.005787037,0.008,0.013037037,0.004956991
12029,Dixie,Florida,12,,,0.5,0.685714286,0.810810811,0.860465116,0.777777778,1,0.8,1,,,0.454545455,0.657142857,0.783783784,0.860465116,0.703703704,1,0.666666667,1,,,0.005634861,0.006437318,0.004580183,0.002792207,0.0077224,0,0.014814815,0,,,0.5,0.608695652,0.6875,1,,,,,,,0.458333333,0.608695652,0.6875,1,,,,,,,0.010344328,0.01035588,0.013427734,0,,,,,,,0.5,0.833333333,0.904761905,0.806451613,0.818181818,1,0.8,1,,,0.45,0.75,0.857142857,0.806451613,0.727272727,1,0.666666667,1,,,0.012375,0.015625,0.005830904,0.005035078,0.009015777,0,0.014814815,0,,
